question,temporality,feature,label,mode,model,f1_binary_mean,f1_binary_std,f1_macro_mean,f1_macro_std
3,False,all,anxiety,selection feature,GradientBoostingClassifier,0.55,0.20069324297987162,0.565,0.15793810320642845
3,False,all,anxiety,PCA,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
3,False,all,anxiety,PCA,KNeighborsClassifier,0.6603174603174603,0.1782757693490954,0.611111111111111,0.2108175769912355
3,False,all,anxiety,PCA,SVC,0.6076190476190476,0.1274465785554384,0.5965079365079365,0.1907278430206261
3,False,all,anxiety,PCA,GradientBoostingClassifier,0.5957142857142858,0.20575892372841945,0.574047619047619,0.24482223177250062
3,False,all,anxiety,PCA,RandomForestClassifier,0.5776190476190476,0.1371643501676587,0.5926190476190476,0.13049269968546828
3,False,all,anxiety,PCA,GaussianNB,0.5547619047619048,0.22518573840286896,0.5097619047619047,0.28984171534589104
3,False,all,anxiety,PCA,LogisticRegression,0.5380952380952381,0.15757516293118376,0.5476190476190477,0.18874773804414197
3,False,all,anxiety,PCA,DecisionTreeClassifier,0.5198412698412698,0.15532052214905495,0.49563492063492054,0.1418643856126893
3,False,all,anxiety,PCA,LinearSVC,0.49428571428571433,0.13275384275583102,0.5388095238095237,0.1275188394778148
3,False,all,anxiety,t-SNE,GradientBoostingClassifier,0.7619480519480519,0.1290196176187068,0.669069264069264,0.23965372461714163
3,False,all,anxiety,t-SNE,DecisionTreeClassifier,0.7505194805194806,0.12074465362065798,0.6276406926406926,0.21572317832058846
3,False,all,anxiety,t-SNE,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
3,False,all,anxiety,t-SNE,KNeighborsClassifier,0.6714285714285715,0.16249018808681892,0.638095238095238,0.17744685576621297
3,False,all,anxiety,t-SNE,SVC,0.6533333333333333,0.15018507101425083,0.55,0.14092945437739807
3,False,all,anxiety,t-SNE,RandomForestClassifier,0.6523809523809524,0.1342654493321113,0.5995238095238096,0.162292951995993
3,False,all,anxiety,t-SNE,GaussianNB,0.5952380952380952,0.07142857142857141,0.6002380952380952,0.12723734673289963
3,False,all,anxiety,t-SNE,LogisticRegression,0.5599999999999999,0.17857460314638499,0.5426984126984127,0.19008673810136156
3,False,all,anxiety,t-SNE,LinearSVC,0.5599999999999999,0.17857460314638499,0.5426984126984127,0.19008673810136156
3,False,all,anxiety,SMOTE,GradientBoostingClassifier,0.8028571428571428,0.053595232806583036,0.7645238095238095,0.09170685575402879
3,False,all,anxiety,SMOTE,DecisionTreeClassifier,0.7914285714285715,0.04443523147141653,0.7230952380952381,0.08601798050710989
3,False,all,anxiety,SMOTE,SVC,0.7587878787878788,0.06036314956600601,0.5860606060606062,0.14328159101946375
3,False,all,anxiety,SMOTE,RandomForestClassifier,0.6595238095238095,0.23352761590931861,0.6595238095238095,0.22597107153365453
3,False,all,anxiety,SMOTE,GaussianNB,0.5761904761904761,0.05928523618089873,0.5773809523809523,0.10581183830137607
3,False,all,anxiety,SMOTE,LogisticRegression,0.5599999999999999,0.17857460314638499,0.5426984126984127,0.19008673810136156
3,False,all,anxiety,SMOTE,LinearSVC,0.5599999999999999,0.17857460314638499,0.5426984126984127,0.19008673810136156
3,False,all,anxiety,SMOTE,KNeighborsClassifier,0.5404761904761906,0.17888860720249364,0.5696825396825396,0.16596332128240238
3,False,all,anxiety,SMOTE,HistGradientBoostingClassifier,0.0,0.0,0.3193939393939394,0.028635962799824118
3,False,all,anxiety,Pass,GradientBoostingClassifier,0.7619480519480519,0.1290196176187068,0.669069264069264,0.23965372461714163
3,False,all,anxiety,Pass,DecisionTreeClassifier,0.7505194805194806,0.12074465362065798,0.6276406926406926,0.21572317832058846
3,False,all,anxiety,Pass,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
3,False,all,anxiety,Pass,KNeighborsClassifier,0.6714285714285715,0.16249018808681892,0.638095238095238,0.17744685576621297
3,False,all,anxiety,Pass,SVC,0.6533333333333333,0.15018507101425083,0.55,0.14092945437739807
3,False,all,anxiety,Pass,RandomForestClassifier,0.6523809523809524,0.1342654493321113,0.5995238095238096,0.162292951995993
3,False,all,anxiety,Pass,GaussianNB,0.5952380952380952,0.07142857142857141,0.6002380952380952,0.12723734673289963
3,False,all,anxiety,Pass,LogisticRegression,0.5599999999999999,0.17857460314638499,0.5426984126984127,0.19008673810136156
3,False,all,anxiety,Pass,LinearSVC,0.5599999999999999,0.17857460314638499,0.5426984126984127,0.19008673810136156
4,False,all,depression,selection feature,GradientBoostingClassifier,0.45999999999999996,0.12995725793078614,0.5783333333333334,0.09817784316682096
4,False,all,depression,selection feature,DecisionTreeClassifier,0.3433333333333334,0.2436983563524565,0.4587878787878788,0.22321028331712764
4,False,all,depression,selection feature,SVC,0.29333333333333333,0.1673320053068151,0.4344444444444444,0.12840426130385105
4,False,all,depression,selection feature,LinearSVC,0.2833333333333333,0.30956959368344517,0.4227777777777778,0.18628101697153848
4,False,all,depression,selection feature,LogisticRegression,0.24761904761904763,0.24605734633835832,0.39539682539682536,0.1374854260583021
4,False,all,depression,selection feature,GaussianNB,0.16,0.21908902300206645,0.3577777777777778,0.16450449354063776
4,False,all,depression,selection feature,RandomForestClassifier,0.16,0.21908902300206645,0.4248484848484848,0.11630996236861729
4,False,all,depression,selection feature,KNeighborsClassifier,0.14666666666666667,0.2022100118413747,0.37666666666666665,0.09972183534434394
4,False,all,depression,selection feature,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
4,False,all,depression,PCA,GradientBoostingClassifier,0.3476190476190476,0.2205435462268459,0.4742857142857143,0.14444945918383845
4,False,all,depression,PCA,DecisionTreeClassifier,0.3142857142857143,0.2883804176883764,0.4003968253968254,0.22803826154318754
4,False,all,depression,PCA,LogisticRegression,0.14666666666666667,0.2022100118413747,0.37717171717171716,0.12504381438017392
4,False,all,depression,PCA,SVC,0.14666666666666667,0.2022100118413747,0.38939393939393935,0.09118644559594592
4,False,all,depression,PCA,LinearSVC,0.13333333333333333,0.18257418583505536,0.3411111111111111,0.0987264583596865
4,False,all,depression,PCA,KNeighborsClassifier,0.11666666666666665,0.16244657241348273,0.28287878787878784,0.10430032747013065
4,False,all,depression,PCA,GaussianNB,0.11428571428571428,0.25555062599997597,0.3742857142857143,0.11717999814353214
4,False,all,depression,PCA,RandomForestClassifier,0.06666666666666667,0.14907119849998596,0.33989898989898987,0.07230340849018137
4,False,all,depression,PCA,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
4,False,all,depression,t-SNE,GaussianNB,0.3142857142857143,0.31153194731040246,0.44873015873015876,0.20646333840006698
4,False,all,depression,t-SNE,DecisionTreeClassifier,0.21666666666666665,0.2173067468400883,0.3285897435897436,0.12341000601976655
4,False,all,depression,t-SNE,GradientBoostingClassifier,0.16,0.21908902300206645,0.35970085470085467,0.183645088866055
4,False,all,depression,t-SNE,KNeighborsClassifier,0.14666666666666667,0.2022100118413747,0.3416666666666667,0.1509230856356236
4,False,all,depression,t-SNE,LinearSVC,0.14666666666666667,0.2022100118413747,0.3488888888888889,0.14350119369744835
4,False,all,depression,t-SNE,LogisticRegression,0.14666666666666667,0.2022100118413747,0.3488888888888889,0.14350119369744835
4,False,all,depression,t-SNE,SVC,0.08,0.1788854381999832,0.36262626262626263,0.12653304375587557
4,False,all,depression,t-SNE,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
4,False,all,depression,t-SNE,RandomForestClassifier,0.0,0.0,0.3292929292929293,0.06127576116405295
4,False,all,depression,SMOTE,GradientBoostingClassifier,0.2704761904761905,0.156579075239066,0.39714285714285713,0.09460204271188212
4,False,all,depression,SMOTE,DecisionTreeClassifier,0.2688888888888889,0.2480043806861205,0.3738383838383838,0.11402313528430648
4,False,all,depression,SMOTE,KNeighborsClassifier,0.21666666666666665,0.2173067468400883,0.2461111111111111,0.1959229503379729
4,False,all,depression,SMOTE,GaussianNB,0.2,0.2981423969999719,0.3944444444444445,0.20176688663705422
4,False,all,depression,SMOTE,LogisticRegression,0.13333333333333333,0.18257418583505536,0.32555555555555554,0.1120515754264774
4,False,all,depression,SMOTE,RandomForestClassifier,0.08,0.1788854381999832,0.33434343434343433,0.14120475118409997
4,False,all,depression,SMOTE,LinearSVC,0.08,0.1788854381999832,0.3101010101010101,0.1292060945777445
4,False,all,depression,SMOTE,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
4,False,all,depression,SMOTE,SVC,0.0,0.0,0.36818181818181817,0.030113040779320897
4,False,all,depression,Pass,GaussianNB,0.3142857142857143,0.31153194731040246,0.44873015873015876,0.20646333840006698
4,False,all,depression,Pass,DecisionTreeClassifier,0.21666666666666665,0.2173067468400883,0.3285897435897436,0.12341000601976655
4,False,all,depression,Pass,GradientBoostingClassifier,0.16,0.21908902300206645,0.35970085470085467,0.183645088866055
4,False,all,depression,Pass,KNeighborsClassifier,0.14666666666666667,0.2022100118413747,0.3416666666666667,0.1509230856356236
4,False,all,depression,Pass,LinearSVC,0.14666666666666667,0.2022100118413747,0.3488888888888889,0.14350119369744835
4,False,all,depression,Pass,LogisticRegression,0.14666666666666667,0.2022100118413747,0.3488888888888889,0.14350119369744835
4,False,all,depression,Pass,SVC,0.08,0.1788854381999832,0.36262626262626263,0.12653304375587557
4,False,all,depression,Pass,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
4,False,all,depression,Pass,RandomForestClassifier,0.0,0.0,0.3292929292929293,0.06127576116405295
4,False,all,anxiety,selection feature,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
4,False,all,anxiety,selection feature,KNeighborsClassifier,0.5231746031746032,0.062255821832000756,0.40206349206349207,0.14252120996008194
4,False,all,anxiety,selection feature,RandomForestClassifier,0.5214285714285715,0.1811246047586567,0.48809523809523814,0.19616504689567604
4,False,all,anxiety,selection feature,LinearSVC,0.4914285714285714,0.17044692486229057,0.4309523809523809,0.1451795354231062
4,False,all,anxiety,selection feature,LogisticRegression,0.47714285714285715,0.16497096563072483,0.43047619047619046,0.18033572873030276
4,False,all,anxiety,selection feature,GradientBoostingClassifier,0.46428571428571425,0.2789374884252377,0.4837301587301587,0.18116720052963511
4,False,all,anxiety,selection feature,DecisionTreeClassifier,0.43571428571428567,0.15649215928719032,0.4107142857142857,0.198045294757311
4,False,all,anxiety,selection feature,SVC,0.3720634920634921,0.217621305257297,0.3603463203463203,0.18915427425160436
4,False,all,anxiety,selection feature,GaussianNB,0.29888888888888887,0.1825910900696951,0.34883838383838384,0.1928062633267993
4,False,all,anxiety,PCA,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
4,False,all,anxiety,PCA,LogisticRegression,0.6,0.18066236157232335,0.6083333333333333,0.14006446928309674
4,False,all,anxiety,PCA,GaussianNB,0.5842857142857143,0.15623474982267616,0.5504761904761905,0.18383627673555328
4,False,all,anxiety,PCA,KNeighborsClassifier,0.5833333333333333,0.11785113019775788,0.5149999999999999,0.11966388111892597
4,False,all,anxiety,PCA,RandomForestClassifier,0.5428571428571429,0.2371409447235949,0.5487301587301587,0.19172835774742628
4,False,all,anxiety,PCA,LinearSVC,0.5347619047619048,0.19056248045435412,0.5773015873015872,0.14260488088916856
4,False,all,anxiety,PCA,SVC,0.5333333333333333,0.10274023338281627,0.45666666666666667,0.09972183534434394
4,False,all,anxiety,PCA,GradientBoostingClassifier,0.46571428571428564,0.12272418054236874,0.409047619047619,0.16711165086514845
4,False,all,anxiety,PCA,DecisionTreeClassifier,0.39761904761904765,0.3081011260201353,0.42293650793650794,0.19754899312909435
4,False,all,anxiety,t-SNE,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
4,False,all,anxiety,t-SNE,LogisticRegression,0.6342857142857143,0.154060682451919,0.5965079365079365,0.16326324718404434
4,False,all,anxiety,t-SNE,KNeighborsClassifier,0.5952380952380952,0.17260764421374242,0.5538095238095238,0.1867597084826437
4,False,all,anxiety,t-SNE,SVC,0.5898412698412698,0.09136020371516965,0.4606349206349206,0.12018713886980692
4,False,all,anxiety,t-SNE,LinearSVC,0.5647619047619047,0.19224181673031818,0.5461904761904762,0.1866382523455445
4,False,all,anxiety,t-SNE,RandomForestClassifier,0.5476190476190477,0.13883218797250713,0.5114285714285713,0.09168058026750235
4,False,all,anxiety,t-SNE,DecisionTreeClassifier,0.530952380952381,0.17202277969703278,0.5226190476190476,0.23977827768373763
4,False,all,anxiety,t-SNE,GaussianNB,0.44761904761904764,0.2594036419040923,0.4392857142857142,0.2678703700437812
4,False,all,anxiety,t-SNE,GradientBoostingClassifier,0.36190476190476184,0.11952286093343935,0.4111111111111111,0.10441108889868364
4,False,all,anxiety,SMOTE,LogisticRegression,0.6342857142857143,0.154060682451919,0.5965079365079365,0.16326324718404434
4,False,all,anxiety,SMOTE,LinearSVC,0.6076190476190476,0.1274465785554384,0.5731746031746032,0.16203931539268554
4,False,all,anxiety,SMOTE,SVC,0.5933333333333334,0.15347819244295116,0.42000000000000004,0.17927322412699806
4,False,all,anxiety,SMOTE,KNeighborsClassifier,0.5385714285714286,0.3183022565590955,0.5613492063492063,0.2759822353983676
4,False,all,anxiety,SMOTE,DecisionTreeClassifier,0.530952380952381,0.17202277969703278,0.5226190476190476,0.23977827768373763
4,False,all,anxiety,SMOTE,RandomForestClassifier,0.519047619047619,0.14325341863325067,0.4852380952380952,0.13431188532547125
4,False,all,anxiety,SMOTE,GradientBoostingClassifier,0.4603174603174603,0.15952183525588715,0.4694444444444444,0.16948672384314614
4,False,all,anxiety,SMOTE,GaussianNB,0.44761904761904764,0.2594036419040923,0.4392857142857142,0.2678703700437812
4,False,all,anxiety,SMOTE,HistGradientBoostingClassifier,0.0,0.0,0.3193939393939394,0.028635962799824118
4,False,all,anxiety,Pass,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
4,False,all,anxiety,Pass,LogisticRegression,0.6342857142857143,0.154060682451919,0.5965079365079365,0.16326324718404434
4,False,all,anxiety,Pass,KNeighborsClassifier,0.5952380952380952,0.17260764421374242,0.5538095238095238,0.1867597084826437
4,False,all,anxiety,Pass,SVC,0.5898412698412698,0.09136020371516965,0.4606349206349206,0.12018713886980692
4,False,all,anxiety,Pass,LinearSVC,0.5647619047619047,0.19224181673031818,0.5461904761904762,0.1866382523455445
4,False,all,anxiety,Pass,RandomForestClassifier,0.5476190476190477,0.13883218797250713,0.5114285714285713,0.09168058026750235
4,False,all,anxiety,Pass,DecisionTreeClassifier,0.530952380952381,0.17202277969703278,0.5226190476190476,0.23977827768373763
4,False,all,anxiety,Pass,GaussianNB,0.44761904761904764,0.2594036419040923,0.4392857142857142,0.2678703700437812
4,False,all,anxiety,Pass,GradientBoostingClassifier,0.36190476190476184,0.11952286093343935,0.4111111111111111,0.10441108889868364
5,False,all,depression,selection feature,RandomForestClassifier,0.5047619047619047,0.14025406166688706,0.5889682539682539,0.1342866758568147
5,False,all,depression,selection feature,DecisionTreeClassifier,0.48142857142857143,0.3634303683693222,0.5353174603174603,0.3510987684044293
5,False,all,depression,selection feature,GradientBoostingClassifier,0.44333333333333336,0.3218004902972579,0.5055555555555555,0.32210845692823925
5,False,all,depression,selection feature,LinearSVC,0.39333333333333337,0.24540216425741282,0.5483333333333333,0.15946960699630372
5,False,all,depression,selection feature,LogisticRegression,0.37333333333333335,0.23851391759997756,0.5277272727272727,0.14648428116388176
5,False,all,depression,selection feature,SVC,0.3276190476190476,0.04694764778615709,0.40349206349206346,0.09021229964537335
5,False,all,depression,selection feature,GaussianNB,0.29333333333333333,0.16733200530681513,0.45,0.09718253158075502
5,False,all,depression,selection feature,KNeighborsClassifier,0.29333333333333333,0.1673320053068151,0.4587878787878788,0.08537041850834626
5,False,all,depression,selection feature,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
5,False,all,depression,PCA,LinearSVC,0.38476190476190475,0.11200097181308219,0.45082251082251085,0.1192337584537234
5,False,all,depression,PCA,LogisticRegression,0.37333333333333335,0.23851391759997756,0.4927272727272728,0.21796509122273575
5,False,all,depression,PCA,DecisionTreeClassifier,0.27999999999999997,0.2588435821108957,0.49000000000000005,0.18089284734953517
5,False,all,depression,PCA,RandomForestClassifier,0.27999999999999997,0.2588435821108957,0.49000000000000005,0.18089284734953515
5,False,all,depression,PCA,GradientBoostingClassifier,0.25,0.3535533905932738,0.43272727272727274,0.2488837568546388
5,False,all,depression,PCA,KNeighborsClassifier,0.18,0.24899799195977465,0.42050505050505044,0.16996116399220484
5,False,all,depression,PCA,GaussianNB,0.14666666666666667,0.20221001184137466,0.3887878787878788,0.10925702840220432
5,False,all,depression,PCA,SVC,0.08,0.1788854381999832,0.35333333333333333,0.1016530045465127
5,False,all,depression,PCA,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
5,False,all,depression,t-SNE,DecisionTreeClassifier,0.5114285714285713,0.3452889946058495,0.6091053391053391,0.2325199954595131
5,False,all,depression,t-SNE,GradientBoostingClassifier,0.4980952380952381,0.35189155204280337,0.5886507936507936,0.304603960395026
5,False,all,depression,t-SNE,LinearSVC,0.468095238095238,0.34378017286666757,0.5536002886002886,0.2473577209954413
5,False,all,depression,t-SNE,LogisticRegression,0.4333333333333333,0.2788866755113585,0.5599999999999999,0.18942530043382388
5,False,all,depression,t-SNE,KNeighborsClassifier,0.2742857142857143,0.38417683003363684,0.467012987012987,0.24588443114763997
5,False,all,depression,t-SNE,GaussianNB,0.24666666666666667,0.23285665595430638,0.3877777777777778,0.12585509990794774
5,False,all,depression,t-SNE,RandomForestClassifier,0.21333333333333332,0.3069563848859023,0.47575757575757577,0.20073327468702054
5,False,all,depression,t-SNE,SVC,0.16,0.21908902300206645,0.4248484848484849,0.11630996236861729
5,False,all,depression,t-SNE,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
5,False,all,depression,SMOTE,LinearSVC,0.5095238095238095,0.36483773922624674,0.6195238095238095,0.2541626240338699
5,False,all,depression,SMOTE,KNeighborsClassifier,0.5077777777777778,0.13997354247354246,0.4266161616161616,0.21318528207505097
5,False,all,depression,SMOTE,GradientBoostingClassifier,0.4980952380952381,0.35189155204280337,0.5886507936507936,0.304603960395026
5,False,all,depression,SMOTE,LogisticRegression,0.47142857142857136,0.32749997836284567,0.5897619047619047,0.22659988011676932
5,False,all,depression,SMOTE,RandomForestClassifier,0.3704761904761905,0.24990701218499053,0.4957936507936508,0.20142585085783296
5,False,all,depression,SMOTE,DecisionTreeClassifier,0.34,0.3435112807463534,0.4626767676767677,0.26546700807114904
5,False,all,depression,SMOTE,GaussianNB,0.13333333333333333,0.18257418583505536,0.33777777777777773,0.08253319571579502
5,False,all,depression,SMOTE,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
5,False,all,depression,SMOTE,SVC,0.0,0.0,0.3551048951048951,0.03211610313215367
5,False,all,depression,Pass,DecisionTreeClassifier,0.5114285714285713,0.3452889946058495,0.6091053391053391,0.2325199954595131
5,False,all,depression,Pass,GradientBoostingClassifier,0.4980952380952381,0.35189155204280337,0.5886507936507936,0.304603960395026
5,False,all,depression,Pass,LinearSVC,0.468095238095238,0.34378017286666757,0.5536002886002886,0.2473577209954413
5,False,all,depression,Pass,LogisticRegression,0.4333333333333333,0.2788866755113585,0.5599999999999999,0.18942530043382388
5,False,all,depression,Pass,KNeighborsClassifier,0.2742857142857143,0.38417683003363684,0.467012987012987,0.24588443114763997
5,False,all,depression,Pass,GaussianNB,0.24666666666666667,0.23285665595430638,0.3877777777777778,0.12585509990794774
5,False,all,depression,Pass,RandomForestClassifier,0.21333333333333332,0.3069563848859023,0.47575757575757577,0.20073327468702054
5,False,all,depression,Pass,SVC,0.16,0.21908902300206645,0.4248484848484849,0.11630996236861729
5,False,all,depression,Pass,HistGradientBoostingClassifier,0.0,0.0,0.3784382284382285,0.023220983789778094
5,False,all,anxiety,selection feature,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,selection feature,LinearSVC,0.6514285714285715,0.20040774762000205,0.6876190476190476,0.15770462358256884
5,False,all,anxiety,selection feature,LogisticRegression,0.5919047619047619,0.1306229622870496,0.628095238095238,0.07929232776650195
5,False,all,anxiety,selection feature,SVC,0.530952380952381,0.1662750501135075,0.5392857142857143,0.11175268288286988
5,False,all,anxiety,selection feature,DecisionTreeClassifier,0.5238095238095238,0.19633836312465047,0.5126190476190475,0.16639774222260365
5,False,all,anxiety,selection feature,RandomForestClassifier,0.47698412698412695,0.18823917873327775,0.4694444444444444,0.16948672384314614
5,False,all,anxiety,selection feature,KNeighborsClassifier,0.41428571428571426,0.2616882221720778,0.4992857142857143,0.15447225642339513
5,False,all,anxiety,selection feature,GaussianNB,0.36,0.036514837167011094,0.3966666666666666,0.12099127608587691
5,False,all,anxiety,selection feature,GradientBoostingClassifier,0.35936507936507933,0.06258881318899694,0.40349206349206346,0.09021229964537333
5,False,all,anxiety,PCA,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,PCA,LogisticRegression,0.6142857142857142,0.07604152106033957,0.6042857142857143,0.09828676978945974
5,False,all,anxiety,PCA,LinearSVC,0.6142857142857142,0.07604152106033957,0.6042857142857143,0.09828676978945974
5,False,all,anxiety,PCA,GradientBoostingClassifier,0.6038095238095238,0.19208841501681845,0.4938095238095238,0.1337535893938438
5,False,all,anxiety,PCA,RandomForestClassifier,0.5731746031746032,0.11609893175715459,0.47230158730158733,0.16569311273848866
5,False,all,anxiety,PCA,DecisionTreeClassifier,0.5342857142857143,0.12725962178895742,0.4809523809523809,0.06964031334385555
5,False,all,anxiety,PCA,GaussianNB,0.49603174603174605,0.2043169152675556,0.4841269841269841,0.21671081444520865
5,False,all,anxiety,PCA,KNeighborsClassifier,0.35777777777777775,0.37419873243775786,0.48555555555555563,0.2199045808785211
5,False,all,anxiety,PCA,SVC,0.3485714285714286,0.31841443921725787,0.38857142857142857,0.17184473295652083
5,False,all,anxiety,t-SNE,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,t-SNE,LinearSVC,0.6476190476190476,0.11059261107136754,0.6392857142857142,0.09786192202441621
5,False,all,anxiety,t-SNE,RandomForestClassifier,0.6076190476190476,0.1274465785554384,0.5692857142857143,0.15234467574141664
5,False,all,anxiety,t-SNE,SVC,0.5977777777777777,0.1826417933862839,0.4955555555555556,0.2234134737362847
5,False,all,anxiety,t-SNE,LogisticRegression,0.5952380952380952,0.07142857142857141,0.5769047619047619,0.0792878592588445
5,False,all,anxiety,t-SNE,GradientBoostingClassifier,0.4714285714285714,0.16007367918068202,0.4614285714285714,0.11361908753442003
5,False,all,anxiety,t-SNE,DecisionTreeClassifier,0.4666666666666666,0.14443572274383906,0.4928571428571429,0.13873006792340206
5,False,all,anxiety,t-SNE,GaussianNB,0.43809523809523804,0.12210363242817224,0.4314285714285714,0.10309001416436106
5,False,all,anxiety,t-SNE,KNeighborsClassifier,0.38428571428571423,0.3572999654437745,0.43049783549783543,0.19748731402526723
5,False,all,anxiety,SMOTE,RandomForestClassifier,0.6266666666666667,0.1278019300845388,0.5966666666666667,0.16463343119386983
5,False,all,anxiety,SMOTE,SVC,0.6177777777777778,0.19838856996147236,0.49603174603174605,0.2343501761020304
5,False,all,anxiety,SMOTE,LinearSVC,0.6047619047619047,0.19295265124787161,0.6123015873015872,0.1503792865762826
5,False,all,anxiety,SMOTE,LogisticRegression,0.5952380952380952,0.07142857142857141,0.5769047619047619,0.0792878592588445
5,False,all,anxiety,SMOTE,GaussianNB,0.4714285714285714,0.10832679205787929,0.43809523809523804,0.10694426038797956
5,False,all,anxiety,SMOTE,GradientBoostingClassifier,0.44718614718614713,0.12934236196844584,0.3926406926406926,0.12137965771782613
5,False,all,anxiety,SMOTE,DecisionTreeClassifier,0.44571428571428573,0.1238827622210217,0.43238095238095237,0.176331989501457
5,False,all,anxiety,SMOTE,KNeighborsClassifier,0.3914285714285714,0.3803328295381425,0.47253968253968254,0.2698235288285634
5,False,all,anxiety,SMOTE,HistGradientBoostingClassifier,0.0,0.0,0.3193939393939394,0.028635962799824118
5,False,all,anxiety,Pass,HistGradientBoostingClassifier,0.6896969696969697,0.05659450923601823,0.34484848484848485,0.028297254618009113
5,False,all,anxiety,Pass,LinearSVC,0.6476190476190476,0.11059261107136754,0.6392857142857142,0.09786192202441621
5,False,all,anxiety,Pass,RandomForestClassifier,0.6076190476190476,0.1274465785554384,0.5692857142857143,0.15234467574141664
5,False,all,anxiety,Pass,SVC,0.5977777777777777,0.1826417933862839,0.4955555555555556,0.2234134737362847
5,False,all,anxiety,Pass,LogisticRegression,0.5952380952380952,0.07142857142857141,0.5769047619047619,0.0792878592588445
5,False,all,anxiety,Pass,GradientBoostingClassifier,0.4714285714285714,0.16007367918068202,0.4614285714285714,0.11361908753442003
5,False,all,anxiety,Pass,DecisionTreeClassifier,0.4666666666666666,0.14443572274383906,0.4928571428571429,0.13873006792340206
5,False,all,anxiety,Pass,GaussianNB,0.43809523809523804,0.12210363242817224,0.4314285714285714,0.10309001416436106
5,False,all,anxiety,Pass,KNeighborsClassifier,0.38428571428571423,0.3572999654437745,0.43049783549783543,0.19748731402526723
